A1_1_PEIS,A1_2_FAULT_DISTANCE,A1_3_SEISMIC_SOURCE_TYPE,A1_4_LIQUEFACTION,A2_1_BASIC_WIND_SPEED,A2_2_BUILDING_VICINITY,A3_1_SLOPE,A3_2_ELEVATION,A3_3_DISTANCE_TO_RIVERS_AND_SEAS,A3_4_SURFACE_RUNOFF,A3_5_BASE_HEIGHT,A3_6_DRAINAGE_SYSTEM,B1_1_AESTHETIC_THEME,B1_2_STYLE_UNIQUE,B1_3_STYLE_TYPICAL,B1_4_CITYSCAPE_INTEGRATION,B2_1_AGE_OF_BUILDING,B2_2_PAST_RELEVANCE,B2_3_GEO_IMPACT,B2_4_CULTURAL_HERITAGE_TIE,B2_5_MESSAGE_WORTH_PRESERVING,B3_1_NO_INITIATIVES,B3_2_PROMINENT_SUPPORT,B3_3_IMPORTANCE_DAILY_LIFE,B3_4_NO_PROMOTION,B4_1_TOURIST_MUST_SEE,B4_2_TOURISM_CONTRIBUTION,B4_3_VISITED_FOR_GOODS,B4_4_CURRENT_USE_ADOPTS_NEEDS,C1_1_CODE_YEAR_BUILT,C1_2_PLAN_IRREGULARITY,C1_3_VERTICAL_IRREGULARITY,C1_4_BUILDING_PROXIMITY,C1_5_NUMBER_OF_STOREYS,C1_6_STRUCT_SYSTEM_MATERIAL,C1_7_NUMBER_OF_BAYS,C1_8_COLUMN_SPACING,C1_9_BUILDING_ENCLOSURE,C1_10_WALL_MATERIAL,C1_11_FRAMING_TYPE,C1_12_FLOORING_MATERIAL,C2_1_CRACK_WIDTH,C2_2_UNEVEN_SETTLEMENT,C2_3_BEAM_COLUMN_DEFORMATION,C2_4_FINISHING_DETERIORATION,C2_5_MEMBER_DECAY,C2_6_ADDITIONAL_LOADS,C3_1_ROOF_DESIGN,C3_2_ROOF_SLOPE,C3_3_ROOFING_MATERIAL,C4_1_ROOF_FASTENERS,C4_2_FASTENER_SPACING,HAZARD_RATING,EXPOSURE_RATING,VULNERABILITY_RATING,RISK_RATING,RISK_INDEX,risk
1,3,3,1,3,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,3,1,3,3,3,1,1,3,1,1,3,3,2,1,1,3,1,1,1,1,1,3,1,1,3,3,1,3,1.96,1.8484848484848484,1.7647058823529411,6.393582887700534,2.3679936621113087,LOW
3,3,2,3,2,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,1,3,3,1,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,1,1,3,1,1,1,2.56,2.393939393939394,2.2941176470588234,14.05946524064171,5.207209348385819,MEDIUM
1,1,1,1,3,1,2,3,1,3,1,3,3,1,3,1,1,1,1,1,3,1,3,1,1,1,1,1,3,3,1,1,3,3,3,1,1,1,3,3,3,1,1,1,3,1,3,1,1,1,1,3,1.52,1.606060606060606,1.7843137254901962,4.355888294711824,1.6132919610043792,LOW
1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2.72,2.6363636363636362,2.843137254901961,20.38787878787879,7.5510662177328856,HIGH
3,3,3,3,3,3,1,3,3,3,1,2,3,1,1,3,3,3,2,3,3,3,1,3,3,1,3,3,3,3,1,3,3,1,1,1,3,1,1,3,3,3,3,1,3,3,2,3,3,1,1,1,2.76,2.5454545454545454,2.0392156862745097,14.326417112299461,5.306080411962764,MEDIUM
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,1,3,3,1,3,2,1,3,3,3,1,3,3,3,1,1,3,3,1,1,3,3,3,3,3,3,3,1,3,3.0,2.5757575757575757,2.372549019607843,18.333333333333332,6.7901234567901225,HIGH
3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.84,2.8181818181818183,2.9607843137254903,23.69704099821747,8.776681851191656,HIGH
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,2,3,1,1,1,3,1,1,2,1,3,1.0,1.121212121212121,1.3725490196078431,1.538918597742127,0.5699698510156025,LOW
3,3,1,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,1,3,3,3,3,3,3,2,3,3,3,2.6,2.8181818181818183,2.588235294117647,18.964705882352945,7.0239651416122015,HIGH
3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,2.72,2.606060606060606,2.823529411764706,20.014545454545456,7.412794612794613,HIGH
1,3,3,1,1,1,1,3,1,1,2,1,3,1,1,1,1,3,1,3,3,1,2,1,1,3,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.6,1.8181818181818181,1.1764705882352942,3.4224598930481287,1.2675777381659736,LOW
1,1,1,3,1,1,3,1,3,1,3,3,1,3,1,1,1,2,1,1,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,1,1,3,1,3,1,3,1,3,1,3,1,1,3,1.8,1.5757575757575757,1.588235294117647,4.504812834224599,1.6684491978609626,LOW
1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1.24,1.0606060606060606,1.1568627450980393,1.5214497920380274,0.5634999229770472,LOW
2,3,1,3,1,1,3,1,1,2,1,1,1,3,2,3,1,3,1,1,3,3,1,1,3,1,1,3,3,3,3,3,1,3,1,3,3,1,3,3,3,1,1,3,3,2,1,3,1,1,2,3,1.72,2.0606060606060606,2.3529411764705883,8.33939393939394,3.0886644219977555,LOW
3,3,1,3,3,1,1,3,3,3,1,3,1,1,3,3,3,2,1,3,1,3,3,3,3,2,1,3,1,3,1,3,3,3,3,3,3,2,1,1,3,3,3,1,1,3,3,1,1,1,3,3,2.44,2.303030303030303,2.0392156862745097,11.459156268568034,4.244131951321494,MEDIUM
1,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,1,3,2,1,3,3,1,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2.52,2.3636363636363638,2.803921568627451,16.701176470588237,6.18562091503268,MEDIUM
1,1,3,2,1,1,1,1,3,1,3,3,3,1,3,3,2,1,1,3,1,3,3,3,3,3,1,1,3,1,3,1,1,3,3,3,1,1,3,3,1,3,1,3,1,3,1,3,3,1,1,3,1.84,2.393939393939394,2.215686274509804,9.759762329174094,3.614726788582998,MEDIUM
3,1,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,2,3,1,1,3,2,1,1,1,2.64,2.878787878787879,2.3529411764705883,17.88235294117647,6.6230936819172115,MEDIUM
1,1,1,1,1,2,1,1,3,1,1,3,3,2,3,3,3,2,1,3,1,3,1,1,3,3,1,1,3,3,1,1,1,2,1,3,3,1,1,1,2,1,1,3,1,3,3,1,1,3,1,1,1.48,2.272727272727273,1.6862745098039216,5.672014260249554,2.1007460223146497,LOW
1,3,1,1,3,3,2,3,1,1,3,3,3,3,3,3,1,1,1,3,3,1,1,1,3,3,3,3,1,3,2,1,3,3,1,2,3,3,3,1,3,1,1,1,2,3,3,2,3,3,3,1,1.92,2.0303030303030303,2.215686274509804,8.637147950089126,3.1989436852181945,LOW
1,1,3,3,1,1,1,1,3,1,3,1,3,3,3,3,1,1,1,3,3,1,3,1,1,3,1,1,3,1,1,1,1,1,3,1,3,3,3,1,1,2,1,1,1,1,1,3,1,1,3,1,1.8,2.0303030303030303,1.5490196078431373,5.66096256684492,2.0966528025351554,LOW
1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,3,3,1,1,1,1,3,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.04,1.8484848484848484,1.2352941176470589,2.3747593582887703,0.8795405030699149,LOW
3,3,1,3,3,1,3,3,3,3,1,2,3,1,3,3,3,3,1,3,3,3,3,1,3,1,3,1,3,2,3,1,2,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.44,2.5757575757575757,2.607843137254902,16.389898989898988,6.070332959221848,MEDIUM
3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3.0,2.8484848484848486,2.9607843137254903,25.301247771836014,9.370832508087412,HIGH
3,1,1,2,2,1,3,1,1,3,3,2,1,1,1,1,3,1,2,3,1,1,3,1,1,1,2,3,2,2,3,1,3,3,3,1,3,1,1,3,1,1,3,3,3,1,3,1,3,1,1,3,1.76,1.606060606060606,2.0,5.653333333333333,2.093827160493827,LOW
1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1.64,1.1818181818181819,1.2941176470588236,2.508235294117647,0.9289760348583878,LOW
1,1,2,3,3,1,3,1,1,1,1,3,1,1,1,3,3,3,1,1,1,3,1,3,3,3,3,1,1,1,1,3,3,3,3,1,1,1,1,3,3,3,2,3,3,3,3,3,1,3,1,1,1.76,2.090909090909091,2.0784313725490198,7.648627450980392,2.832824981844589,LOW
3,3,3,3,3,3,1,3,1,3,3,1,3,3,1,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,2.52,2.6363636363636362,2.6862745098039214,17.846631016042778,6.609863339275103,MEDIUM
3,1,1,1,1,1,3,1,2,1,3,1,1,2,3,3,1,3,2,3,1,1,1,3,1,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,3,3,1,1,1,1.52,1.7272727272727273,1.4509803921568627,3.8094830659536543,1.4109196540569091,LOW
3,1,3,3,3,3,3,3,3,1,1,3,3,1,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,2.6,2.5757575757575757,2.823529411764706,18.90909090909091,7.0033670033670035,HIGH
3,1,3,1,3,3,3,3,3,1,3,3,1,1,3,1,3,1,3,1,3,3,3,1,2,3,1,1,3,3,1,1,3,3,3,3,3,3,3,2,1,3,3,1,3,3,1,3,1,3,3,3,2.44,2.0606060606060606,2.4313725490196076,12.224646464646462,4.527646838757949,MEDIUM
1,1,1,1,1,1,3,1,3,1,3,3,3,3,3,1,3,1,3,3,1,3,1,3,3,3,3,1,3,3,1,3,1,3,3,1,1,3,1,1,3,3,3,3,3,3,1,3,3,3,1,3,1.56,2.3333333333333335,2.3333333333333335,8.493333333333336,3.1456790123456804,LOW
1,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,1,1,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,3,1,3,3,3,3,1,1,2.6,2.303030303030303,2.450980392156863,14.676173499702914,5.435619814704783,MEDIUM
3,1,1,1,3,3,3,1,3,1,3,3,1,1,3,1,1,1,1,3,3,3,2,1,3,3,1,3,3,3,1,1,2,3,3,3,1,3,2,3,3,1,3,3,1,1,1,1,3,1,3,1,2.12,2.0606060606060606,2.0588235294117645,8.993939393939392,3.3310886644219972,LOW
1,3,1,1,1,1,3,3,1,3,3,3,3,1,1,3,3,3,1,3,2,3,1,3,3,1,3,3,1,1,3,1,1,3,3,3,3,3,3,1,1,3,3,1,3,3,3,2,1,3,1,2,1.72,2.3333333333333335,2.196078431372549,8.813594771241831,3.264294359719197,LOW
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.08,1.0909090909090908,1.0980392156862746,1.2936898395721927,0.479144385026738,LOW
1,1,1,1,3,3,1,1,3,1,3,3,1,1,1,3,1,3,1,3,3,1,1,1,3,3,1,3,1,1,3,1,3,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,3,1,1.8,1.9090909090909092,1.4705882352941178,5.053475935828877,1.8716577540106951,LOW
3,3,1,1,3,1,1,1,3,3,3,3,1,1,1,3,3,1,1,3,3,3,2,1,3,1,3,1,3,3,1,1,3,1,3,1,3,1,1,3,1,1,1,1,1,1,1,3,3,3,1,1,2.2,2.121212121212121,1.6666666666666667,7.777777777777779,2.880658436213992,LOW
1,1,3,1,1,2,3,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,3,1.64,1.1818181818181819,1.3137254901960784,2.546238859180036,0.9430514293259391,LOW
3,1,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,1,3,3,3,3,1,1,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,2.76,2.272727272727273,2.803921568627451,17.588235294117645,6.5141612200435715,MEDIUM
3,1,1,3,3,3,3,2,1,1,3,1,1,3,3,3,1,3,3,3,3,2,1,1,3,1,1,1,3,2,3,3,1,1,1,3,1,1,3,3,1,3,1,1,1,3,1,3,3,3,1,1,2.0,2.121212121212121,2.1176470588235294,8.983957219251337,3.3273915626856803,LOW
2,2,1,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,1,3,1,1,3,3,3,1,2,1,1,3,1,3,3,1,1,1,1,3,3,3,3,3,3,1,2.04,2.5757575757575757,2.0784313725490198,10.921212121212124,4.044893378226712,MEDIUM
1,2,1,1,2,1,1,1,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,1,2,1,3,1,1,1.28,1.121212121212121,1.2745098039215685,1.8291146761734995,0.6774498800642591,LOW
3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,1,1,3,3,3,3,2,3,3,1,3,1,3,3,3,3,3,1,3,3,3,1,3,1,1,1,1,3,2.52,2.4545454545454546,2.156862745098039,13.341176470588234,4.941176470588235,MEDIUM
3,2,1,3,3,1,1,3,1,1,3,3,3,3,2,1,3,1,1,1,3,3,1,1,3,1,1,3,3,3,1,3,3,3,3,3,1,3,1,1,1,3,3,3,1,1,3,3,1,3,2,3,2.08,2.0,2.176470588235294,9.054117647058822,3.3533769063180823,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,1,3,3,3,3,2,2,3,3.0,2.606060606060606,2.7450980392156863,21.461675579322637,7.948768733082458,HIGH
3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,3,1,3,3,3.0,2.696969696969697,2.588235294117647,20.941176470588236,7.75599128540305,HIGH
3,3,2,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,1,2,3,1,3,3,3,1,3,3,1,3,3,3,1,3,3,1,3,1,3,1,1,3,1,2.4,2.6666666666666665,2.215686274509804,14.180392156862744,5.2519970951343495,MEDIUM
1,3,1,3,1,1,3,1,3,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,3,1,1.8,1.4848484848484849,1.4705882352941178,3.9304812834224605,1.4557338086749856,LOW
1,1,3,3,3,1,1,1,3,1,3,1,3,3,3,1,1,2,3,3,1,1,3,1,1,2,1,3,3,3,3,2,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1.96,1.9393939393939394,2.8627450980392157,10.881901366607249,4.030333839484166,MEDIUM
1,3,3,1,3,3,1,3,3,1,3,1,1,3,1,1,1,1,2,3,1,3,1,1,3,3,3,1,3,3,3,3,1,1,1,1,1,1,1,3,3,3,1,2,3,1,3,1,3,1,3,3,2.2,1.878787878787879,2.0392156862745097,8.42875816993464,3.1217622851609783,LOW
3,1,3,3,3,3,1,3,3,1,1,3,1,1,3,3,3,1,1,1,1,3,1,1,3,1,1,1,1,1,3,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2.52,1.6666666666666667,1.5490196078431373,6.505882352941177,2.4095860566448803,LOW
2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,3,3,1,1,1,1,3,1,1,1,1,1.16,1.0,1.392156862745098,1.6149019607843136,0.5981118373275236,LOW
3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.72,2.878787878787879,3.0,23.490909090909092,8.7003367003367,HIGH
1,3,3,1,3,1,1,1,1,1,3,3,2,3,3,1,1,1,3,3,3,1,3,3,1,1,1,3,3,1,3,2,3,3,3,1,1,3,3,1,3,1,1,3,1,1,1,3,1,1,1,1,1.88,1.9696969696969697,1.8235294117647058,6.7525846702317285,2.5009572852710105,LOW
1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1.52,1.2424242424242424,1.1568627450980393,2.1847177658942365,0.8091547281089764,LOW
1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,1,3,2,2,1,1,1,1,2,3,1,1,3,3,3,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.24,1.696969696969697,1.5490196078431373,3.259512774806893,1.2072269536321825,LOW
1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,1,3,1,3,1,1,3,3,2.52,2.9393939393939394,2.411764705882353,17.864598930481282,6.616518122400476,MEDIUM
3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,1,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,3,1,3,3,3,1,1,1,1,1,3,1,3,3,1,3,1,2.92,2.6363636363636362,2.2549019607843137,17.358645276292332,6.429127880108271,MEDIUM
3,2,2,3,2,3,3,3,3,2,3,3,3,1,1,3,3,1,1,1,3,1,3,1,3,1,1,1,1,3,3,1,3,2,1,1,3,3,1,3,3,2,3,3,3,2,1,3,3,3,2,3,2.64,1.8484848484848484,2.4313725490196076,11.865098039215685,4.394480755265068,MEDIUM
1,1,1,1,1,3,1,1,1,3,2,1,1,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,3,1,1,1,3,3,1,1,1,1,1,3,1,3,1,1.28,1.303030303030303,1.6274509803921569,2.714390968508616,1.0053299883365243,LOW
3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2.92,2.787878787878788,2.980392156862745,24.262198455139632,8.985999427829492,HIGH
3,1,1,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,2,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2.52,2.6363636363636362,2.9411764705882355,19.54010695187166,7.237076648841355,HIGH
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,1,3,3,1,3,1,1,3,2,3,3,3,3,3,3,3,3.0,3.0,2.4901960784313726,22.411764705882355,8.300653594771243,HIGH
3,2,3,3,2,3,3,3,1,3,3,3,3,3,1,3,3,3,3,1,3,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,1,3,3,3,1,3,3,1,2.56,2.696969696969697,2.2941176470588234,15.839144385026737,5.866349772232125,MEDIUM
3,3,3,1,3,3,1,1,2,1,1,3,3,3,2,1,3,3,3,1,1,3,3,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,2.32,2.272727272727273,2.7254901960784315,14.370766488413548,5.322506106819832,MEDIUM
1,1,2,1,3,3,3,3,3,3,1,1,3,3,3,1,3,3,2,1,1,1,1,1,1,3,1,3,1,3,1,1,3,1,1,3,3,1,3,1,1,1,1,1,3,1,3,1,2,1,1,1,1.92,1.7575757575757576,1.6470588235294117,5.55807486631016,2.0585462467815407,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3.0,3.0,2.843137254901961,25.58823529411765,9.477124183006536,HIGH
3,3,3,1,3,3,1,3,3,1,3,3,1,1,3,2,2,3,3,1,3,3,3,3,1,1,1,2,3,1,3,3,3,3,3,3,3,3,1,1,3,3,1,1,3,1,3,1,1,3,1,1,2.6,2.1818181818181817,1.9803921568627452,11.234224598930481,4.160823925529808,MEDIUM
3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,2.92,2.9393939393939394,2.7450980392156863,23.5612596553773,8.726392464954555,HIGH
2,3,3,3,3,1,3,3,3,1,1,1,3,1,3,3,1,3,3,3,2,3,3,1,3,3,3,1,3,3,2,3,3,3,3,3,3,1,3,1,1,3,2,1,1,3,3,2,3,3,1,3,2.4,2.5757575757575757,2.2745098039215685,14.06060606060606,5.20763187429854,MEDIUM
3,2,1,3,1,3,1,1,1,1,3,3,1,1,3,1,1,3,1,3,1,3,1,1,1,3,2,1,3,1,1,1,3,1,1,3,3,1,3,1,2,1,3,3,1,1,1,3,3,3,3,3,2.0,1.8181818181818181,1.9607843137254901,7.1301247771836005,2.6407869545124445,LOW
3,1,1,3,1,1,1,1,3,1,3,1,3,1,1,1,1,3,3,1,3,1,3,1,1,1,1,3,1,1,3,1,1,3,1,3,3,1,1,1,2,3,3,1,3,1,3,1,3,1,1,1,1.8,1.7272727272727273,1.7647058823529411,5.486631016042781,2.0320855614973263,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,1,1,3,2,3,3,3,3,1,3,3,3,3,3.0,2.878787878787879,2.6666666666666665,23.03030303030303,8.529741863075197,HIGH
1,1,3,3,1,1,1,1,3,1,1,3,3,1,1,3,2,1,3,1,1,1,1,1,1,1,3,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,1.88,1.4242424242424243,1.392156862745098,3.727605466428996,1.3805946171959245,LOW
1,1,3,1,2,3,1,1,3,3,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,2,1,1,1,3,1,1,2,3,1,1,3,3,1,3,1,3,1,3,3,1,1,3,1,3,1,1.8,1.4545454545454546,1.9411764705882353,5.08235294117647,1.8823529411764706,LOW
1,1,1,3,1,1,2,1,1,3,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1.36,1.2424242424242424,1.1176470588235294,1.8884848484848489,0.6994388327721662,LOW
1,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,2,1,1,3,3,3,3,1,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,2.52,2.121212121212121,2.8627450980392157,15.302673796791442,5.667656961774608,MEDIUM
3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2.88,2.6363636363636362,2.823529411764706,21.438288770053475,7.940106951871657,HIGH
1,1,3,3,1,3,3,1,3,1,1,1,1,3,3,1,1,3,3,2,1,1,1,3,3,3,1,3,3,2,3,1,1,1,1,1,2,1,1,1,1,3,1,3,3,2,3,1,3,1,3,1,1.96,2.0303030303030303,1.803921568627451,7.178514557338087,2.6587090953104027,LOW
1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,3,1,3,1,2,1,1.08,1.1818181818181819,1.3725490196078431,1.751871657754011,0.6488413547237077,LOW
1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4,1.393939393939394,1.1176470588235294,2.1811051693404635,0.8078167293853568,LOW
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,1,1,1,3,1,1,3,2,3,3,3,3,1,3,1,1,3,1,1,3,3.0,2.696969696969697,2.196078431372549,17.768270944741534,6.580841090645012,MEDIUM
1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,1,3,3,1,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.76,2.4545454545454546,2.784313725490196,18.862459893048126,6.98609625668449,HIGH
1,1,3,3,2,1,2,1,1,3,3,3,3,3,3,3,1,3,2,1,1,3,3,3,1,3,1,1,3,1,3,3,3,3,1,1,3,1,2,3,3,3,1,2,2,1,3,1,1,3,3,1,1.92,2.303030303030303,1.9607843137254901,8.670231729055258,3.211196936687133,LOW
3,3,1,3,3,1,3,3,3,3,1,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,1,3,2,3,3,3,3,3,2.36,2.8181818181818183,2.7450980392156863,18.25739750445633,6.7619990757245665,MEDIUM
3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2.68,2.5757575757575757,2.823529411764706,19.490909090909092,7.218855218855219,HIGH
3,1,1,1,3,3,1,1,3,2,1,1,1,1,3,1,3,3,2,3,1,1,1,3,3,1,3,1,1,1,3,1,1,3,1,1,1,1,1,1,3,3,3,1,1,1,1,3,1,3,3,1,1.84,1.878787878787879,1.6274509803921569,5.626048722519312,2.0837217490812265,LOW
